N,C,NCr,Np,Cp,NCp,MinA,MinAr,MaxA,MaxAr,Nar,Car,NCar,NExt,CExt,NCExt,NSol,CSol,NCs,EqN,EqC,NCEq,OrN,OrC,NCOr,class
10177,27500,0.3700727272727273,541.2274824380875,714.5239465236664,0.7574658415176866,80.83052825927734,0.4472667283983087,174.42763542512407,0.7861249027291609,1.3859649122807018,1.0736842105263158,1.2908496732026145,0.5650122140795025,0.7094943240454077,0.7963590333716916,0.9161452941441238,0.9933894447856085,0.9222418246469738,113.8321520782672,187.12051592547778,0.6083360315423765,1.6366468060741222,1.9813341995414873,0.8260326836597626,HSIL
590,25018,0.023583020225437686,61.11269772052765,659.3696193695068,0.092683520631363,13.01076602935791,0.08409845500420554,22.80350850198276,0.10433356596623389,1.6428571428571428,1.3101265822784811,1.2539682539682537,1.8322981366459627,0.7649360973521678,2.395361054326599,2.776470588235294,0.9808095658139763,2.8307947689428317,27.408234736913393,178.47662852649447,0.15356764055437488,-0.30097724447751906,0.6072931975789806,-0.49560450483783974,HSIL
16802,48910,0.34352893068902063,590.6833260059357,1330.0874347686768,0.44409360660464015,118.5528335571289,0.47232204604433825,183.7879212570837,0.6312345346233266,1.295774647887324,0.9960474308300395,1.3009166107757657,0.6430649112063687,0.7671434845347889,0.8382589752376455,0.9537649362813272,0.9605829094408547,0.9929022543577252,146.2633612038237,249.54788344723906,0.5861134111151362,-0.9622436648678583,1.8028233701415786,-0.5337426177209428,HSIL
16610,51872,0.3202112893275756,561.2274832725525,2036.7291325330734,0.275553324351263,116.62544250488281,0.46279937501937624,184.1738309315414,0.5337138940091226,1.3120567375886525,1.0118577075098814,1.2966810726950355,0.6367644239984666,0.8008893280632411,0.7950716805508306,0.9443133687711419,0.877884493336154,1.0756692662180916,145.4252689117371,256.9931548981458,0.5658721492771804,-0.8350951102959757,75.55290463442277,-0.011053117207561292,HSIL
16740,49687,0.3369090506571135,562.0142793655396,1500.538226366043,0.374541794064526,133.35116577148438,0.5312796095013999,168.07438829280326,0.5843459349073057,0.8795180722891566,1.0158730158730158,0.8657756024096386,0.6907080376299719,0.7701977926587301,0.8967930630463652,0.9613507149830587,1.0016126756304553,0.9598028642937709,145.99325319639473,251.52227189506704,0.5804386708835942,-0.6967981036274367,-23.39511522831097,0.02978391415590145,HSIL
16441,39905,0.4120035083322892,553.1442224979401,787.8376549482346,0.7021043219040918,133.27545166015625,0.6473948079979127,165.5294535724685,0.6719463562984549,0.9006622516556292,0.9578059071729957,0.940339002829886,0.8005940786910791,0.7417424115689882,1.0793424593284393,0.9664922697078361,0.9987110983194224,0.9677395908928994,144.68355592461367,225.40768405858898,0.6418749943192126,-0.09948269798947645,-1.2313105242202942,0.08079415877036553,HSIL
14865,56917,0.26116977352987686,567.8721444606781,2153.7270447015762,0.26366950531531413,115.88092803955078,0.4562241809543617,180.1138528820035,0.5043702364577302,1.5254237288135593,0.99609375,1.5314057826520437,0.6998587570621468,0.871890318627451,0.8026912813573615,0.8951044740169808,0.8793733439424021,1.0178890231128146,137.57436473590636,269.20062252470973,0.5110477213821395,0.07832899213351756,-0.13837086330923667,-0.5660800999590848,HSIL
13300,54481,0.2441218039316459,530.4579317569733,2333.3077791929245,0.22734160340409748,127.42222595214844,0.5096889038085938,177.39503938949363,0.5037274382473311,1.4297520661157024,1.0199203187250996,1.40182722107438,0.6353604356757273,0.8478741284860558,0.7493570263904762,0.8762682830412439,0.8770706891833153,0.9990851294519731,130.13103375051497,263.3768471918449,0.49408683845215495,-0.6196642731921553,-1.5921179068353264,0.3892075269876652,HSIL
17022,57562,0.295715923699663,718.683326125145,2143.6164355278015,0.33526675491652996,135.0851287841797,0.5360521632666407,190.70395905696347,0.5548128638356447,0.7248677248677249,1.0118577075098814,0.7163731812169313,0.6573977522882632,0.8887413537549407,0.7396952437407706,0.8825633846632447,0.9174469848505376,0.961977530295142,147.21780982775806,270.72165534741663,0.5437976863684352,-0.13610589797555178,1.5844677732245482,-0.08590007337199598,HSIL
15039,46968,0.32019672968829843,724.6244522333145,1278.50670170784,0.5667740742112303,121.46287536621094,0.493751587131356,185.82787734890587,0.5297704191525824,0.6648648648648648,1.0364372469635628,0.6414907094594594,0.6609096901779828,0.7427884615384616,0.8897683854823328,0.8512962753311446,0.8313214627066445,1.024027784101069,138.37720012080067,244.54348271242299,0.5658592843528314,-0.005969542667497782,-1.856672569396775,0.0032151833155144105,HSIL
