epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,869.776,1.30896,0.9103,1.13529,0.8406,0.78558,0.88154,0.64236,0.98623,0.80962,1.02251,0.0008515,0.0008515,0.0008515
17,929.172,1.37042,0.93573,1.15909,0.86438,0.7685,0.86535,0.5585,1.33615,0.91546,1.09636,0.0008416,0.0008416,0.0008416
18,984.508,1.30052,0.89429,1.14647,0.80269,0.73336,0.83877,0.6104,0.98711,0.90046,1.04703,0.0008317,0.0008317,0.0008317
19,1037.56,1.3004,0.89015,1.14584,0.81836,0.73055,0.84542,0.61671,0.96349,0.8837,1.03677,0.0008218,0.0008218,0.0008218
20,1090.58,1.32782,0.8994,1.15652,0.85028,0.73435,0.86078,0.6339,1.00368,0.84438,1.00677,0.0008119,0.0008119,0.0008119
21,1147.78,1.28878,0.88724,1.13041,0.8694,0.72296,0.85195,0.63901,0.95752,0.8547,1.01793,0.000802,0.000802,0.000802
22,1209.2,1.34728,0.89126,1.14687,0.78709,0.74573,0.83594,0.5925,0.99114,0.9244,1.03454,0.0007921,0.0007921,0.0007921
23,1270.76,1.28508,0.86628,1.12352,0.79486,0.70585,0.81453,0.53793,1.13298,0.93908,1.07318,0.0007822,0.0007822,0.0007822
24,1324.46,1.24341,0.84323,1.12861,0.81406,0.81214,0.87405,0.63159,0.99168,0.79208,1.03719,0.0007723,0.0007723,0.0007723
25,1378.46,1.26061,0.84569,1.12628,0.88558,0.76368,0.87034,0.61165,1.12546,0.81376,1.04333,0.0007624,0.0007624,0.0007624
26,1431.04,1.24686,0.84719,1.1146,0.84951,0.73435,0.85566,0.60086,1.11608,0.87899,1.03921,0.0007525,0.0007525,0.0007525
27,1485.29,1.23882,0.85779,1.11702,0.89277,0.71091,0.86432,0.62734,1.02105,0.81996,1.01929,0.0007426,0.0007426,0.0007426
28,1543.05,1.27756,0.84156,1.13872,0.82026,0.72865,0.85802,0.62749,1.02634,0.83683,1.02821,0.0007327,0.0007327,0.0007327
29,1598.34,1.26249,0.82108,1.11996,0.74667,0.74573,0.82805,0.62434,0.94488,0.8904,1.01453,0.0007228,0.0007228,0.0007228
30,1657.82,1.16813,0.78923,1.08809,0.86154,0.72106,0.85978,0.64224,0.96116,0.81676,1.01394,0.0007129,0.0007129,0.0007129
31,1716.87,1.23845,0.81782,1.12378,0.86777,0.75142,0.86686,0.60001,1.11437,0.83381,1.05559,0.000703,0.000703,0.000703
32,1775.55,1.23623,0.81139,1.09526,0.86593,0.68311,0.81593,0.56462,1.078,0.93216,1.09559,0.0006931,0.0006931,0.0006931
33,1836.07,1.23523,0.79494,1.11271,0.83326,0.72865,0.83414,0.59647,1.04026,0.86377,1.05748,0.0006832,0.0006832,0.0006832
34,1893.5,1.28464,0.80317,1.12393,0.89282,0.79033,0.89473,0.66194,1.02319,0.74545,1.00626,0.0006733,0.0006733,0.0006733
35,1946.55,1.19053,0.76901,1.09967,0.90031,0.79317,0.89391,0.69651,0.86209,0.70991,0.99337,0.0006634,0.0006634,0.0006634
36,2000.02,1.24444,0.79443,1.10504,0.85849,0.77419,0.8856,0.65277,1.00845,0.79511,1.02339,0.0006535,0.0006535,0.0006535
37,2051.84,1.2205,0.77665,1.11042,0.83143,0.78937,0.88713,0.63031,1.12121,0.81636,1.04543,0.0006436,0.0006436,0.0006436
38,2103.59,1.24868,0.79241,1.11482,0.88683,0.78178,0.89738,0.65437,1.0635,0.76581,1.02495,0.0006337,0.0006337,0.0006337
39,2156.39,1.1718,0.74115,1.08237,0.86526,0.76768,0.88175,0.65878,0.97438,0.75403,1.01319,0.0006238,0.0006238,0.0006238
40,2215.96,1.23615,0.79802,1.09652,0.88441,0.76281,0.87234,0.63065,1.05103,0.77599,1.02603,0.0006139,0.0006139,0.0006139
41,2274,1.26056,0.81411,1.12181,0.89492,0.75901,0.87427,0.5913,1.22873,0.80065,1.06538,0.000604,0.000604,0.000604
42,2332.33,1.21374,0.75425,1.09436,0.87806,0.77799,0.89144,0.66551,0.95208,0.73835,1.02832,0.0005941,0.0005941,0.0005941
43,2391.06,1.15102,0.7232,1.07859,0.88317,0.7666,0.89967,0.66715,0.97509,0.73567,1.01439,0.0005842,0.0005842,0.0005842
44,2450.12,1.17212,0.75995,1.09731,0.89396,0.74383,0.88283,0.63228,1.08933,0.76139,1.03453,0.0005743,0.0005743,0.0005743
45,2508,1.24718,0.76673,1.10723,0.87232,0.70008,0.84627,0.62794,1.00726,0.80567,1.03347,0.0005644,0.0005644,0.0005644
46,2567.57,1.19259,0.74778,1.08318,0.86458,0.74004,0.86507,0.63229,0.99782,0.78826,1.02527,0.0005545,0.0005545,0.0005545
47,2626.61,1.17607,0.74237,1.08953,0.82464,0.79317,0.89337,0.63566,1.04944,0.8067,1.01389,0.0005446,0.0005446,0.0005446
48,2684.06,1.17086,0.72819,1.08569,0.90034,0.77989,0.90828,0.64301,1.11303,0.7244,1.01946,0.0005347,0.0005347,0.0005347
49,2741.43,1.18133,0.73614,1.08258,0.89383,0.77609,0.90471,0.66385,1.0014,0.70538,1.00511,0.0005248,0.0005248,0.0005248
50,2798.2,1.1356,0.71936,1.08189,0.91643,0.79077,0.90866,0.67362,0.96227,0.6789,0.99685,0.0005149,0.0005149,0.0005149
51,2852.54,1.138,0.70586,1.07095,0.91171,0.75332,0.90079,0.66863,0.92075,0.69541,1.00652,0.000505,0.000505,0.000505
52,2904.61,1.16974,0.74828,1.09227,0.91358,0.79507,0.91334,0.68951,0.92282,0.66186,1.00091,0.0004951,0.0004951,0.0004951
53,2955.87,1.07804,0.68444,1.06101,0.93599,0.80463,0.91656,0.68231,0.98573,0.64283,1.00473,0.0004852,0.0004852,0.0004852
54,3007.05,1.13823,0.72156,1.07161,0.95052,0.79886,0.91615,0.70612,0.88259,0.62385,0.98897,0.0004753,0.0004753,0.0004753
55,3059.55,1.23562,0.73957,1.09091,0.91498,0.80076,0.91534,0.66641,1.04009,0.70593,1.00668,0.0004654,0.0004654,0.0004654
56,3114.18,1.20378,0.72625,1.08189,0.90931,0.78558,0.91545,0.66054,1.0299,0.70537,1.01254,0.0004555,0.0004555,0.0004555
57,3172.31,1.13545,0.71179,1.06743,0.91153,0.79886,0.91671,0.71961,0.82652,0.63916,0.9852,0.0004456,0.0004456,0.0004456
58,3229.27,1.21414,0.7405,1.09379,0.92448,0.81214,0.92336,0.71873,0.83453,0.60763,0.98921,0.0004357,0.0004357,0.0004357
59,3287.84,1.17165,0.72218,1.07972,0.94401,0.79981,0.92381,0.68183,0.99401,0.64808,1.00181,0.0004258,0.0004258,0.0004258
60,3345.74,1.17292,0.70419,1.07596,0.8899,0.77419,0.90566,0.65772,1.02501,0.71043,1.0045,0.0004159,0.0004159,0.0004159
61,3403.44,1.09927,0.71525,1.072,0.89033,0.77799,0.90865,0.69907,0.85101,0.66804,0.97894,0.000406,0.000406,0.000406
62,3462.58,1.16996,0.70796,1.08098,0.92193,0.81594,0.92338,0.71275,0.83614,0.62004,0.98016,0.0003961,0.0003961,0.0003961
63,3517.88,1.12593,0.68917,1.06244,0.87137,0.75332,0.8893,0.67288,0.91235,0.70109,1.00927,0.0003862,0.0003862,0.0003862
64,3571.03,1.12799,0.70448,1.08802,0.92147,0.7793,0.91018,0.71057,0.83175,0.65162,0.98517,0.0003763,0.0003763,0.0003763
65,3626.2,1.16445,0.70023,1.07325,0.93669,0.77799,0.91123,0.71789,0.80565,0.63282,0.98053,0.0003664,0.0003664,0.0003664
66,3683.94,1.19722,0.71582,1.08314,0.94324,0.7666,0.90156,0.70773,0.83588,0.64257,0.97952,0.0003565,0.0003565,0.0003565
67,3740.85,1.17032,0.69624,1.07503,0.9431,0.78624,0.90951,0.69164,0.94671,0.64694,0.98308,0.0003466,0.0003466,0.0003466
68,3797.52,1.14849,0.69706,1.06694,0.93562,0.79974,0.92108,0.7071,0.88204,0.61493,0.97892,0.0003367,0.0003367,0.0003367
69,3853.24,1.08173,0.65246,1.04965,0.94266,0.79696,0.91429,0.72386,0.81155,0.60669,0.97776,0.0003268,0.0003268,0.0003268
70,3908.93,1.1734,0.68968,1.07944,0.95401,0.78731,0.91136,0.71634,0.83762,0.6094,0.98044,0.0003169,0.0003169,0.0003169
71,3964.46,1.13472,0.67392,1.07308,0.94093,0.79886,0.91936,0.66507,1.07824,0.67272,1.0147,0.000307,0.000307,0.000307
72,4020.98,1.13596,0.67104,1.0703,0.90917,0.79886,0.92138,0.69455,0.97507,0.67714,1.00023,0.0002971,0.0002971,0.0002971
73,4076.75,1.15081,0.68808,1.0693,0.90292,0.80266,0.9206,0.71021,0.87337,0.68056,0.9846,0.0002872,0.0002872,0.0002872
74,4132.46,1.11124,0.66372,1.06167,0.91647,0.80455,0.91988,0.70906,0.87509,0.65965,0.98048,0.0002773,0.0002773,0.0002773
75,4187.68,1.06481,0.64311,1.04682,0.92125,0.79127,0.91481,0.71376,0.85237,0.62471,0.97022,0.0002674,0.0002674,0.0002674
76,4242.83,1.11069,0.66496,1.06032,0.92092,0.79317,0.90958,0.71433,0.82665,0.61341,0.96765,0.0002575,0.0002575,0.0002575
77,4298.05,1.06669,0.63902,1.05566,0.93715,0.77989,0.9092,0.71421,0.83054,0.60991,0.96997,0.0002476,0.0002476,0.0002476
78,4352.99,1.1137,0.66976,1.07506,0.93069,0.78987,0.91191,0.72931,0.78969,0.59772,0.96713,0.0002377,0.0002377,0.0002377
79,4409.23,1.07217,0.64253,1.04886,0.94553,0.77609,0.9127,0.70494,0.87424,0.62556,0.97564,0.0002278,0.0002278,0.0002278
80,4465.39,1.02343,0.6215,1.02896,0.9329,0.78558,0.91189,0.69671,0.92143,0.63448,0.98298,0.0002179,0.0002179,0.0002179
81,4522.09,1.13248,0.66772,1.05522,0.9157,0.78937,0.91726,0.70451,0.88944,0.6273,0.98397,0.000208,0.000208,0.000208
82,4577.51,1.05373,0.61953,1.04337,0.93046,0.78704,0.92456,0.72715,0.82379,0.59489,0.97559,0.0001981,0.0001981,0.0001981
83,4632.22,1.08229,0.65257,1.06705,0.93954,0.79616,0.92574,0.71911,0.86019,0.59046,0.97977,0.0001882,0.0001882,0.0001882
