epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,927.49,0.96999,0.74928,0.99419,0.58946,0.50765,0.52739,0.38532,1.02925,0.76754,1.03776,0.00123791,0.00123791,0.00123791
15,980.42,0.96611,0.75671,0.99337,0.62123,0.48902,0.55346,0.39104,1.06077,0.77001,1.00164,0.00120491,0.00120491,0.00120491
16,1034.56,0.98316,0.7431,0.99997,0.62572,0.54461,0.56598,0.40476,1.02926,0.75366,1.01445,0.0011719,0.0011719,0.0011719
17,1144.43,0.90001,0.69237,0.97307,0.65893,0.55498,0.57372,0.40344,1.02762,0.7521,1.0069,0.00113889,0.00113889,0.00113889
18,1263.41,0.8682,0.68136,0.95157,0.69904,0.50641,0.54402,0.38009,1.07162,0.85684,1.03503,0.00110589,0.00110589,0.00110589
19,1323.47,0.96353,0.73207,0.97947,0.75851,0.54858,0.58947,0.40984,1.00988,0.75638,1.01015,0.00107288,0.00107288,0.00107288
20,1377.34,0.97315,0.7106,0.98348,0.67397,0.54991,0.57258,0.40087,1.04098,0.72813,0.99339,0.00103987,0.00103987,0.00103987
21,1450.93,0.88616,0.68031,0.9559,0.68719,0.52294,0.57517,0.40345,1.02189,0.76613,1.0123,0.00100687,0.00100687,0.00100687
22,1502.72,0.87367,0.64512,0.96579,0.71906,0.58855,0.61291,0.4244,0.99438,0.6879,0.98805,0.000973861,0.000973861,0.000973861
23,1553.4,0.88061,0.66679,0.97166,0.68466,0.57704,0.61061,0.43253,0.96504,0.70769,0.97729,0.000940855,0.000940855,0.000940855
24,1604.83,0.8754,0.66095,0.94802,0.62027,0.63789,0.62482,0.43682,0.95627,0.69059,0.98191,0.000907848,0.000907848,0.000907848
25,1656.35,0.95636,0.67443,0.98084,0.74142,0.55701,0.63148,0.43286,0.98802,0.64605,0.98264,0.000874842,0.000874842,0.000874842
26,1708,0.90861,0.64212,0.96425,0.60279,0.66524,0.62096,0.42424,0.98845,0.67417,0.98452,0.000841835,0.000841835,0.000841835
27,1763.81,0.89844,0.63861,0.95428,0.68719,0.59342,0.64079,0.45644,0.93139,0.62617,0.98123,0.000808828,0.000808828,0.000808828
28,1823.84,0.85075,0.62718,0.95662,0.80244,0.56191,0.64572,0.45254,0.92409,0.62115,0.98072,0.000775822,0.000775822,0.000775822
29,1879.79,0.82039,0.6058,0.94617,0.71291,0.62137,0.65982,0.46369,0.90899,0.62186,0.97579,0.000742815,0.000742815,0.000742815
30,1949.46,0.83521,0.61102,0.95127,0.74437,0.623,0.6676,0.46513,0.92553,0.62271,0.96882,0.000709809,0.000709809,0.000709809
31,1997.03,0.78261,0.60434,0.93242,0.77155,0.66639,0.69472,0.4824,0.9055,0.61535,0.96689,0.000676802,0.000676802,0.000676802
32,2039.8,0.90367,0.6392,0.96813,0.77246,0.65517,0.67969,0.47685,0.88535,0.60382,0.97038,0.000643795,0.000643795,0.000643795
33,2082.84,0.83735,0.60675,0.95354,0.73863,0.67074,0.6674,0.47028,0.90618,0.60413,0.97247,0.000610789,0.000610789,0.000610789
34,2127.09,0.84082,0.6134,0.96086,0.72066,0.6679,0.68689,0.4633,0.93777,0.63395,0.9794,0.000577782,0.000577782,0.000577782
35,2172.75,0.83084,0.60062,0.94814,0.72805,0.62322,0.68493,0.46303,0.90518,0.5997,0.96906,0.000544776,0.000544776,0.000544776
36,2219.59,0.85676,0.59422,0.95277,0.72941,0.62421,0.67365,0.45643,0.94144,0.6251,0.9787,0.000511769,0.000511769,0.000511769
37,2274.74,0.82699,0.5896,0.94686,0.82419,0.59493,0.67603,0.48098,0.88574,0.58525,0.95996,0.000478762,0.000478762,0.000478762
38,2321.62,0.88482,0.61298,0.9645,0.76692,0.61001,0.67861,0.48182,0.90125,0.59484,0.96891,0.000445756,0.000445756,0.000445756
39,2368.22,0.88023,0.6078,0.97925,0.6861,0.67402,0.67749,0.47326,0.93241,0.59897,0.96685,0.000412749,0.000412749,0.000412749
40,2415.37,0.86806,0.59927,0.95081,0.70033,0.65896,0.68047,0.48031,0.88397,0.58239,0.96085,0.000379743,0.000379743,0.000379743
41,2462.26,0.79973,0.61349,0.94745,0.75875,0.63233,0.68017,0.47603,0.91497,0.60156,0.96755,0.000346736,0.000346736,0.000346736
42,2530.89,0.78628,0.59121,0.94311,0.72804,0.65485,0.67125,0.45048,0.95172,0.61887,0.97966,0.000313729,0.000313729,0.000313729
43,2586.18,0.75286,0.55647,0.92762,0.78321,0.65763,0.70977,0.49162,0.86973,0.58515,0.97113,0.000280723,0.000280723,0.000280723
44,2645.67,0.77166,0.56766,0.9491,0.76859,0.67431,0.71475,0.48546,0.90154,0.58786,0.96786,0.000247716,0.000247716,0.000247716
45,2693.38,0.81697,0.60474,0.95594,0.73809,0.68853,0.71134,0.48165,0.87558,0.58121,0.9638,0.00021471,0.00021471,0.00021471
46,2740.31,0.78352,0.55975,0.94536,0.86296,0.59001,0.69416,0.48602,0.85737,0.56531,0.96131,0.000181703,0.000181703,0.000181703
47,2787.4,0.74156,0.53957,0.93372,0.77049,0.64855,0.6872,0.48362,0.87488,0.57405,0.96379,0.000148696,0.000148696,0.000148696
48,2838.08,0.78848,0.56084,0.94748,0.80941,0.64583,0.69407,0.48874,0.87379,0.57275,0.96157,0.00011569,0.00011569,0.00011569
49,2885.34,0.76652,0.55108,0.92662,0.88104,0.62986,0.71575,0.51029,0.86003,0.56533,0.9566,8.26832e-05,8.26832e-05,8.26832e-05
50,2932.11,0.78071,0.5517,0.94149,0.77938,0.6646,0.72032,0.51404,0.85265,0.56094,0.95634,4.96766e-05,4.96766e-05,4.96766e-05
